hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,adr,stays_in_week_nights,stays_in_weekend_nights,country,revenue
City Hotel,1,75,2016,July,131.4,2,1,FRA,394.2000000000001
City Hotel,1,167,2016,June,62.18,4,0,PRT,248.72
City Hotel,1,156,2016,July,121.5,2,1,FRA,364.5
City Hotel,1,278,2017,April,99.0,4,1,BRA,495.0
City Hotel,1,0,2016,May,163.18,1,0,PRT,163.18
City Hotel,1,147,2016,September,130.0,1,0,PRT,130.0
City Hotel,1,5,2016,June,116.42,3,2,PRT,582.1
City Hotel,1,39,2017,February,198.0,1,2,ITA,594.0
City Hotel,1,23,2017,February,158.0,3,0,TWN,474.0
City Hotel,1,24,2016,April,117.0,2,0,DZA,234.0
City Hotel,1,227,2017,May,127.25,3,1,AUS,509.0
City Hotel,1,31,2017,January,96.39,3,1,CHN,385.56
City Hotel,1,19,2016,October,116.1,1,2,CHN,348.29999999999995
City Hotel,1,3,2015,August,126.67,2,1,PRT,380.01
City Hotel,1,68,2017,July,120.0,2,0,IRL,240.0
City Hotel,1,36,2017,August,140.0,1,1,PRT,280.0
City Hotel,1,5,2016,November,90.33,3,0,MAR,270.99
City Hotel,1,96,2017,August,125.0,5,2,FRA,875.0
City Hotel,1,76,2015,July,76.5,3,0,PRT,229.5
City Hotel,1,144,2016,July,99.45,5,2,FRA,696.15
City Hotel,1,18,2017,February,88.0,1,1,BRA,176.0
City Hotel,1,63,2016,May,126.9,1,2,BRA,380.7000000000001
City Hotel,1,24,2015,September,124.0,2,1,PRT,372.0
City Hotel,1,59,2016,April,85.5,1,0,BRA,85.5
City Hotel,1,13,2016,January,96.0,2,0,BRA,192.0
City Hotel,1,33,2017,July,162.0,1,0,CHN,162.0
City Hotel,1,13,2016,August,122.0,3,2,GBR,610.0
City Hotel,1,128,2017,July,137.75,2,2,DEU,551.0
City Hotel,1,46,2017,May,153.09,3,1,CHN,612.36
City Hotel,1,44,2017,March,74.8,4,1,IRL,374.0
City Hotel,1,253,2017,June,140.0,3,2,PRT,700.0
City Hotel,1,51,2016,September,123.3,2,1,ITA,369.9
City Hotel,1,83,2017,April,200.25,4,0,ESP,801.0
City Hotel,1,173,2017,June,120.0,2,2,PRT,480.0
City Hotel,1,115,2016,October,107.64,3,2,TUR,538.2
City Hotel,1,79,2016,May,187.85,4,1,IRL,939.25
City Hotel,1,169,2017,August,116.67,2,1,POL,350.01
City Hotel,1,166,2016,June,117.18,5,2,DEU,820.26
City Hotel,1,151,2017,June,144.0,1,2,GBR,432.0
City Hotel,1,31,2015,September,200.0,2,0,PRT,400.0
City Hotel,1,95,2017,May,108.0,3,1,GBR,432.0
City Hotel,1,116,2016,August,150.3,5,1,FRA,901.8
City Hotel,1,57,2016,December,88.4,2,2,ESP,353.6
City Hotel,1,75,2017,May,144.0,1,1,PRT,288.0
City Hotel,1,222,2016,July,90.95,4,1,PRT,454.75
City Hotel,1,24,2017,June,100.0,2,1,PRT,300.0
City Hotel,1,46,2017,March,100.3,5,2,PRT,702.1
City Hotel,1,164,2016,October,108.0,2,1,SWE,324.0
City Hotel,1,148,2015,July,85.5,2,0,PRT,171.0
City Hotel,1,124,2016,December,105.61,3,1,FRA,422.44
City Hotel,1,58,2017,April,135.0,4,0,BEL,540.0
City Hotel,1,178,2017,April,90.09,2,1,PRT,270.27
City Hotel,1,8,2016,August,151.0,1,2,DEU,453.0
City Hotel,1,287,2016,September,100.3,3,1,DEU,401.2
City Hotel,1,99,2016,March,73.95,4,0,BEL,295.8
City Hotel,1,112,2016,April,99.45,4,0,ROU,397.8
City Hotel,1,231,2017,May,110.0,1,1,PRT,220.0
City Hotel,1,26,2017,July,160.0,1,0,PRT,160.0
City Hotel,1,294,2017,April,99.0,2,1,GBR,297.0
City Hotel,1,158,2016,July,97.75,3,1,GBR,391.0
City Hotel,1,150,2016,January,80.0,4,1,PRT,400.0
City Hotel,1,75,2017,February,79.2,1,0,PRT,79.2
City Hotel,1,125,2017,April,139.5,2,2,ITA,558.0
City Hotel,1,52,2016,March,131.4,1,2,ESP,394.2000000000001
City Hotel,1,101,2017,May,189.0,2,1,ESP,567.0
City Hotel,1,25,2016,March,91.0,1,0,ESP,91.0
City Hotel,1,223,2017,August,99.0,4,0,BEL,396.0
City Hotel,1,36,2016,June,159.3,1,0,PRT,159.3
City Hotel,1,4,2017,May,0.0,0,1,PRT,0.0
City Hotel,1,82,2017,March,82.13,3,0,DEU,246.39
City Hotel,1,86,2016,October,61.68,0,2,PRT,123.36
City Hotel,1,133,2016,May,116.95,4,0,FRA,467.8
City Hotel,1,35,2016,February,84.9,2,1,PRT,254.7
City Hotel,1,5,2017,April,171.0,2,0,CHN,342.0
City Hotel,1,140,2017,August,147.25,4,2,PRT,883.5
City Hotel,1,132,2016,July,140.27,5,2,ESP,981.89
City Hotel,1,75,2017,March,70.69,4,1,PRT,353.45
City Hotel,1,27,2016,May,137.6,2,2,NOR,550.4
City Hotel,1,39,2017,February,74.8,3,1,BEL,299.2
City Hotel,1,19,2016,September,149.0,1,0,PRT,149.0
City Hotel,1,5,2017,January,60.0,2,1,PRT,180.0
City Hotel,1,12,2016,February,106.0,2,0,ESP,212.0
City Hotel,1,45,2016,April,104.98,4,0,ITA,419.92
City Hotel,1,15,2017,January,79.0,3,0,PRT,237.0
City Hotel,1,152,2017,April,95.0,2,2,PRT,380.0
City Hotel,1,31,2016,April,103.5,2,0,ESP,207.0
City Hotel,1,137,2017,April,135.0,1,1,FRA,270.0
City Hotel,1,65,2016,March,76.93,3,1,GBR,307.72
City Hotel,1,8,2016,March,185.67,2,1,ESP,557.01
City Hotel,1,85,2016,June,103.5,3,0,TUR,310.5
City Hotel,1,133,2017,May,89.1,4,1,PRT,445.5
City Hotel,1,265,2017,May,122.0,3,1,PRT,488.0
City Hotel,1,77,2016,May,150.45,2,2,BRA,601.8
City Hotel,1,127,2017,June,108.0,2,1,DNK,324.0
City Hotel,1,173,2017,May,84.6,3,1,PRT,338.4
City Hotel,1,159,2017,July,107.1,4,0,DEU,428.4
City Hotel,1,39,2017,March,118.0,1,1,DEU,236.0
City Hotel,1,21,2016,August,140.0,2,1,ESP,420.0
City Hotel,1,31,2017,July,170.0,1,2,ESP,510.0
City Hotel,1,38,2017,January,74.8,3,1,DEU,299.2
City Hotel,1,168,2015,September,60.0,2,0,PRT,120.0
City Hotel,1,168,2016,July,90.95,3,1,DEU,363.8
City Hotel,1,95,2016,May,121.5,1,1,RUS,243.0
City Hotel,1,253,2017,August,117.0,1,1,FRA,234.0
City Hotel,1,69,2017,July,180.0,1,0,ESP,180.0
City Hotel,1,204,2016,August,94.59,5,2,ITA,662.13
City Hotel,1,205,2017,May,99.0,2,0,POL,198.0
City Hotel,1,163,2016,September,110.0,3,0,PRT,330.0
City Hotel,1,72,2016,May,159.3,1,2,GBR,477.9
City Hotel,1,36,2016,March,137.4,2,1,FRA,412.2000000000001
City Hotel,1,258,2016,September,65.0,1,0,PRT,65.0
City Hotel,1,245,2016,June,75.0,2,0,PRT,150.0
City Hotel,1,11,2017,March,123.0,2,0,PER,246.0
City Hotel,1,1,2016,December,77.03,5,3,GBR,616.24
City Hotel,1,44,2016,February,67.5,2,0,GBR,135.0
City Hotel,1,106,2016,October,90.23,3,1,DNK,360.92
City Hotel,1,62,2017,January,93.6,2,0,GBR,187.2
City Hotel,1,75,2016,November,126.0,2,1,ITA,378.0
City Hotel,1,167,2017,June,144.0,2,2,DEU,576.0
City Hotel,1,97,2017,May,180.0,1,2,IRL,540.0
City Hotel,1,9,2016,April,200.75,6,2,GBR,1606.0
City Hotel,1,29,2015,October,76.5,1,0,PRT,76.5
City Hotel,1,110,2015,July,94.5,1,2,ITA,283.5
City Hotel,1,15,2016,June,136.0,3,1,PRT,544.0
City Hotel,1,63,2016,June,159.3,1,0,NOR,159.3
City Hotel,1,288,2016,December,66.58,4,2,NLD,399.48
City Hotel,1,24,2017,January,69.56,1,0,FRA,69.56
City Hotel,1,157,2016,August,217.6,3,2,POL,1088.0
City Hotel,1,286,2017,April,109.8,1,1,BEL,219.6
City Hotel,1,17,2016,November,83.2,3,2,PRT,416.0
City Hotel,1,290,2015,August,62.0,3,1,PRT,248.0
City Hotel,1,91,2016,June,135.9,1,2,GBR,407.7000000000001
City Hotel,1,184,2017,August,112.5,1,0,PRT,112.5
City Hotel,1,42,2017,March,127.93,4,0,GBR,511.72
City Hotel,1,11,2015,December,95.0,1,0,PRT,95.0
City Hotel,1,113,2017,March,88.4,2,2,BRA,353.6
City Hotel,1,211,2017,May,107.1,4,0,NOR,428.4
City Hotel,1,237,2017,April,129.6,3,2,IMN,648.0
City Hotel,1,70,2017,February,0.0,4,0,PRT,0.0
City Hotel,1,208,2015,July,76.5,1,0,PRT,76.5
City Hotel,1,65,2016,April,118.8,1,0,ESP,118.8
City Hotel,1,15,2016,July,202.58,4,0,PRT,810.32
City Hotel,1,9,2016,March,79.0,3,0,PRT,237.0
City Hotel,1,44,2016,March,65.4,0,1,PRT,65.4
City Hotel,1,21,2017,May,120.0,1,0,PRT,120.0
Resort Hotel,1,12,2016,August,224.0,2,0,PRT,448.0
Resort Hotel,1,150,2017,July,159.33,2,1,PRT,477.99
Resort Hotel,1,167,2016,August,192.0,5,1,PRT,1152.0
Resort Hotel,1,40,2016,April,58.0,5,0,PRT,290.0
Resort Hotel,1,214,2017,May,163.33,4,2,GBR,979.98
Resort Hotel,1,121,2016,September,199.0,2,1,GBR,597.0
Resort Hotel,1,265,2016,July,81.0,5,2,PRT,567.0
Resort Hotel,1,3,2015,November,40.0,3,0,PRT,120.0
Resort Hotel,1,195,2017,August,183.33,3,0,ESP,549.99
Resort Hotel,1,84,2017,July,225.0,6,2,CHE,1800.0
Resort Hotel,1,124,2016,July,178.67,2,1,ESP,536.01
Resort Hotel,1,66,2016,April,118.0,1,0,PRT,118.0
Resort Hotel,1,59,2017,April,63.75,4,0,GBR,255.0
Resort Hotel,1,54,2015,September,131.0,5,2,PRT,917.0
Resort Hotel,1,21,2017,March,77.5,5,1,DEU,465.0
Resort Hotel,1,97,2015,September,136.0,6,2,PRT,1088.0
Resort Hotel,1,17,2016,September,171.0,2,2,ESP,684.0
Resort Hotel,1,6,2016,May,90.0,2,1,GBR,270.0
Resort Hotel,1,147,2016,July,100.8,2,0,PRT,201.6
Resort Hotel,1,73,2017,May,115.0,5,3,GBR,920.0
Resort Hotel,1,4,2015,September,57.0,5,2,IRL,399.0
Resort Hotel,1,30,2017,June,80.0,0,1,PRT,80.0
Resort Hotel,1,85,2017,February,29.0,5,2,PRT,203.0
Resort Hotel,1,154,2016,October,49.25,3,1,GBR,197.0
Resort Hotel,1,143,2017,August,178.1,5,2,PRT,1246.7
Resort Hotel,1,167,2016,September,99.0,5,2,GBR,693.0
Resort Hotel,1,133,2016,October,58.0,3,2,GBR,290.0
Resort Hotel,1,11,2016,June,174.0,1,0,PRT,174.0
Resort Hotel,1,11,2015,December,68.0,1,2,PRT,204.0
Resort Hotel,1,192,2017,July,153.75,1,2,ESP,461.25
Resort Hotel,1,0,2017,April,115.0,1,0,PRT,115.0
Resort Hotel,1,21,2016,November,33.26,4,1,PRT,166.29999999999998
Resort Hotel,1,116,2015,July,120.6,3,2,PRT,603.0
Resort Hotel,1,44,2016,September,217.0,5,1,ESP,1302.0
Resort Hotel,1,37,2016,June,122.14,5,2,IRL,854.98
Resort Hotel,1,244,2015,September,36.0,3,0,PRT,108.0
Resort Hotel,1,18,2017,June,105.0,2,0,PRT,210.0
Resort Hotel,1,114,2016,June,140.0,5,2,PRT,980.0
Resort Hotel,1,125,2017,July,148.5,3,1,PRT,594.0
Resort Hotel,1,48,2015,July,167.0,3,1,PRT,668.0
Resort Hotel,1,116,2015,September,98.0,0,2,PRT,196.0
Resort Hotel,1,2,2016,January,30.0,1,0,PRT,30.0
Resort Hotel,1,32,2016,November,78.0,1,0,PRT,78.0
Resort Hotel,1,58,2015,December,41.4,2,0,PRT,82.8
Resort Hotel,1,198,2016,October,124.14,5,2,AUT,868.98
Resort Hotel,1,19,2015,October,60.0,2,0,PRT,120.0
Resort Hotel,1,224,2016,July,187.2,4,1,PRT,936.0
Resort Hotel,1,173,2016,September,86.14,5,2,ITA,602.98
Resort Hotel,1,157,2017,April,60.0,1,0,FRA,60.0
Resort Hotel,1,192,2016,May,53.87,5,2,PRT,377.09
Resort Hotel,1,53,2015,August,173.0,2,1,PRT,519.0
Resort Hotel,1,181,2016,October,55.25,5,2,IRL,386.75
Resort Hotel,1,158,2016,October,46.0,2,2,PRT,184.0
Resort Hotel,1,268,2015,November,36.0,3,0,PRT,108.0
Resort Hotel,1,73,2016,December,81.9,2,2,PRT,327.6
Resort Hotel,1,0,2016,October,73.0,1,0,PRT,73.0
Resort Hotel,1,35,2017,March,60.0,5,2,FRA,420.0
Resort Hotel,1,75,2016,June,118.0,1,2,PRT,354.0
Resort Hotel,1,4,2015,October,45.0,1,2,PRT,135.0
Resort Hotel,1,91,2015,August,127.82,5,2,PRT,894.74
Resort Hotel,1,99,2016,December,54.0,3,0,ESP,162.0
Resort Hotel,1,82,2015,August,120.6,5,2,PRT,844.1999999999999
Resort Hotel,1,40,2015,November,40.0,4,0,PRT,160.0
Resort Hotel,1,18,2016,December,90.5,3,2,GBR,452.5
Resort Hotel,1,51,2015,July,105.0,1,0,PRT,105.0
Resort Hotel,1,5,2016,October,38.0,0,2,PRT,76.0
Resort Hotel,1,108,2015,September,77.2,4,1,PRT,386.0
Resort Hotel,1,216,2017,August,181.0,3,1,FRA,724.0
Resort Hotel,1,152,2016,November,46.8,0,2,DEU,93.6
Resort Hotel,1,257,2016,October,76.0,4,0,PRT,304.0
Resort Hotel,1,78,2016,October,59.66,5,2,GBR,417.62
Resort Hotel,1,5,2016,May,65.2,3,2,PRT,326.0
Resort Hotel,1,142,2016,October,53.13,3,1,PRT,212.52
Resort Hotel,1,32,2017,April,105.0,2,0,ESP,210.0
Resort Hotel,1,7,2016,October,8.0,1,1,PRT,16.0
Resort Hotel,1,2,2016,March,60.84,5,2,PRT,425.88
Resort Hotel,1,110,2017,June,158.0,2,2,PRT,632.0
Resort Hotel,1,75,2016,December,37.8,4,2,ESP,226.8
Resort Hotel,1,20,2017,August,160.2,1,1,PRT,320.4
Resort Hotel,1,202,2016,February,27.9,3,0,PRT,83.69999999999999
Resort Hotel,1,233,2017,May,54.0,3,2,IRL,270.0
Resort Hotel,1,130,2017,June,110.0,3,0,PRT,330.0
Resort Hotel,1,127,2016,October,130.0,2,0,ESP,260.0
Resort Hotel,1,216,2017,April,96.3,3,2,IRL,481.5
Resort Hotel,1,139,2017,May,115.0,3,1,NLD,460.0
Resort Hotel,1,165,2016,August,170.0,0,2,AUS,340.0
Resort Hotel,1,36,2016,May,65.0,4,2,ESP,390.0
Resort Hotel,1,195,2015,August,186.0,5,0,PRT,930.0
Resort Hotel,1,3,2016,June,65.0,0,1,PRT,65.0
Resort Hotel,1,0,2016,August,214.6,2,0,PRT,429.2
Resort Hotel,1,69,2016,February,98.0,1,0,PRT,98.0
Resort Hotel,1,42,2017,January,62.0,1,0,PRT,62.0
Resort Hotel,1,42,2015,July,210.0,3,2,PRT,1050.0
Resort Hotel,1,94,2016,October,55.0,3,2,PRT,275.0
Resort Hotel,1,0,2016,November,0.0,0,0,PRT,0.0
Resort Hotel,1,140,2017,June,56.7,4,0,PRT,226.8
Resort Hotel,1,232,2017,April,34.2,5,2,PRT,239.40000000000003
Resort Hotel,1,1,2015,December,34.0,4,0,PRT,136.0
Resort Hotel,1,126,2017,July,192.0,5,2,PRT,1344.0
Resort Hotel,1,21,2016,August,213.8,3,2,PRT,1069.0
Resort Hotel,1,29,2017,April,50.0,2,0,PRT,100.0
Resort Hotel,1,262,2017,July,138.09,5,2,CN,966.63
Resort Hotel,1,81,2015,September,66.29,5,2,PRT,464.03
Resort Hotel,1,20,2017,February,60.0,2,0,PRT,120.0
Resort Hotel,1,232,2016,May,70.4,4,2,PRT,422.4
Resort Hotel,1,8,2017,August,213.5,4,0,PRT,854.0
Resort Hotel,1,50,2016,April,62.4,2,1,ESP,187.2
Resort Hotel,1,59,2016,March,95.0,3,0,PRT,285.0
Resort Hotel,1,116,2016,August,204.75,3,1,ESP,819.0
Resort Hotel,1,15,2015,November,46.4,2,0,PRT,92.8
Resort Hotel,1,14,2016,October,167.0,3,2,CHE,835.0
Resort Hotel,1,124,2017,July,201.6,3,2,CN,1008.0
Resort Hotel,1,121,2015,September,82.0,4,2,PRT,492.0
Resort Hotel,1,58,2015,July,147.0,3,0,PRT,441.0
Resort Hotel,1,161,2015,September,93.12,5,0,PRT,465.6
Resort Hotel,1,20,2016,December,8.0,2,1,PRT,24.0
Resort Hotel,1,34,2016,July,222.0,2,0,ESP,444.0
Resort Hotel,1,259,2017,August,153.75,1,0,PRT,153.75
Resort Hotel,1,60,2016,March,70.11,5,2,PRT,490.77
Resort Hotel,1,6,2016,April,73.0,1,0,PRT,73.0
Resort Hotel,1,12,2016,May,73.8,1,0,PRT,73.8
Resort Hotel,1,93,2017,April,131.29,5,2,DNK,919.03
Resort Hotel,1,105,2016,May,130.4,4,1,PRT,652.0
Resort Hotel,1,180,2016,March,43.33,5,2,PRT,303.31
Resort Hotel,1,30,2016,May,135.0,2,0,ARG,270.0
Resort Hotel,1,0,2015,July,8.0,1,0,PRT,8.0
Resort Hotel,1,160,2015,August,164.15,3,1,PRT,656.6
Resort Hotel,1,36,2015,July,112.5,1,0,PRT,112.5
Resort Hotel,1,2,2016,November,43.0,1,0,PRT,43.0
Resort Hotel,1,158,2016,May,83.05,2,2,PRT,332.2
Resort Hotel,1,5,2017,March,80.0,1,0,PRT,80.0
Resort Hotel,1,60,2016,August,202.28,3,1,PRT,809.12
Resort Hotel,1,183,2016,September,122.0,5,1,CN,732.0
Resort Hotel,1,187,2016,July,150.8,5,2,PRT,1055.6
Resort Hotel,1,132,2015,August,134.0,4,1,PRT,670.0
Resort Hotel,1,9,2016,March,48.0,2,0,ESP,96.0
Resort Hotel,1,164,2015,August,110.7,1,0,PRT,110.7
Resort Hotel,1,177,2017,March,37.0,5,0,HUN,185.0
Resort Hotel,1,142,2017,March,66.3,3,2,GBR,331.5
Resort Hotel,1,78,2017,April,99.5,2,2,GBR,398.0
Resort Hotel,1,0,2017,March,8.0,1,0,PRT,8.0
Resort Hotel,1,152,2016,August,212.14,5,2,PRT,1484.98
Resort Hotel,1,128,2016,May,46.18,5,2,PRT,323.26
Resort Hotel,1,45,2017,February,69.0,1,2,FRA,207.0
Resort Hotel,1,201,2017,August,155.7,1,2,PRT,467.1
Resort Hotel,1,234,2017,April,89.0,5,2,PRT,623.0
Resort Hotel,1,5,2017,January,35.0,1,1,PRT,70.0
Resort Hotel,1,52,2015,August,173.0,4,1,PRT,865.0
Resort Hotel,1,12,2017,January,48.0,1,1,DEU,96.0
Resort Hotel,1,32,2016,April,65.0,2,2,IRL,260.0
Resort Hotel,1,53,2016,September,100.0,4,1,ESP,500.0
Resort Hotel,1,41,2017,May,100.0,5,2,IRL,700.0
Resort Hotel,1,113,2016,October,58.0,3,0,IRL,174.0
Resort Hotel,1,50,2016,October,90.0,2,1,FRA,270.0
Resort Hotel,1,2,2015,December,38.0,1,0,PRT,38.0
Resort Hotel,1,0,2017,June,144.0,2,0,PRT,288.0
Resort Hotel,1,17,2015,September,120.0,2,1,PRT,360.0
Resort Hotel,1,8,2016,July,126.0,1,0,PRT,126.0
Resort Hotel,1,137,2017,June,120.0,4,2,FRA,720.0
Resort Hotel,1,14,2015,September,134.0,2,0,PRT,268.0
Resort Hotel,1,159,2017,August,218.0,4,0,CHE,872.0
Resort Hotel,1,4,2015,July,154.8,2,0,PRT,309.6
Resort Hotel,1,288,2017,May,72.0,5,2,GBR,504.0
Resort Hotel,1,91,2017,August,221.0,4,1,PRT,1105.0
Resort Hotel,1,36,2017,July,180.0,2,1,PRT,540.0
Resort Hotel,1,10,2017,July,145.0,1,1,PRT,290.0
Resort Hotel,1,36,2016,May,125.0,0,2,CHE,250.0
Resort Hotel,1,141,2016,August,179.0,6,2,IRL,1432.0
Resort Hotel,1,18,2017,January,35.0,0,1,PRT,35.0
Resort Hotel,1,162,2017,June,180.0,4,2,PRT,1080.0
Resort Hotel,1,136,2015,July,172.0,2,2,PRT,688.0
Resort Hotel,1,142,2016,October,103.57,5,2,GBR,724.99
Resort Hotel,1,180,2016,August,177.5,5,2,PRT,1242.5
Resort Hotel,1,41,2016,February,76.0,3,1,GBR,304.0
Resort Hotel,1,0,2017,August,190.0,1,0,AGO,190.0
Resort Hotel,1,20,2016,October,64.1,2,2,PRT,256.4
Resort Hotel,1,177,2017,July,182.86,5,2,BEL,1280.02
Resort Hotel,1,133,2016,April,44.1,5,2,PRT,308.7
Resort Hotel,1,1,2015,November,49.0,0,1,PRT,49.0
Resort Hotel,1,14,2016,August,221.0,3,0,ESP,663.0
Resort Hotel,1,138,2016,July,134.0,6,4,PRT,1340.0
Resort Hotel,1,35,2015,September,114.0,5,2,PRT,798.0
Resort Hotel,1,115,2017,January,37.8,6,2,PRT,302.4
Resort Hotel,1,0,2015,October,36.0,1,0,PRT,36.0
Resort Hotel,1,48,2017,July,169.6,5,2,PRT,1187.2
Resort Hotel,1,82,2016,March,61.67,3,0,PRT,185.01
Resort Hotel,1,54,2016,March,29.0,5,2,PRT,203.0
Resort Hotel,1,116,2017,May,85.0,1,0,CHN,85.0
Resort Hotel,1,230,2016,May,46.98,6,4,PRT,469.8
Resort Hotel,1,69,2016,May,67.0,2,0,PRT,134.0
Resort Hotel,1,140,2015,July,112.0,5,2,PRT,784.0
Resort Hotel,1,134,2017,July,224.0,4,1,PRT,1120.0
Resort Hotel,1,1,2016,March,53.0,1,0,PRT,53.0
Resort Hotel,1,130,2017,July,228.57,5,2,IRL,1599.99
Resort Hotel,1,59,2016,November,46.8,4,0,ISR,187.2
Resort Hotel,1,211,2016,October,67.8,3,0,GBR,203.4
Resort Hotel,1,139,2016,July,195.0,5,2,IRL,1365.0
Resort Hotel,1,240,2016,August,113.05,5,2,PRT,791.35
Resort Hotel,1,53,2016,September,111.75,2,2,GBR,447.0
Resort Hotel,1,241,2017,June,105.66,6,4,PRT,1056.6
Resort Hotel,1,42,2016,February,48.0,2,2,PRT,192.0
Resort Hotel,1,21,2015,September,75.65,1,0,PRT,75.65
Resort Hotel,1,45,2015,December,68.0,1,2,PRT,204.0
Resort Hotel,1,19,2017,February,48.0,1,2,PRT,144.0
Resort Hotel,1,81,2016,August,179.0,3,0,PRT,537.0
Resort Hotel,1,87,2017,January,33.6,1,2,PRT,100.8
Resort Hotel,1,18,2016,October,36.0,1,0,PRT,36.0
Resort Hotel,1,102,2016,May,80.0,5,2,PRT,560.0
Resort Hotel,1,219,2016,March,52.0,5,2,CN,364.0
Resort Hotel,1,16,2017,July,192.38,3,0,PRT,577.14
Resort Hotel,1,160,2017,May,8.0,6,2,PRT,64.0
Resort Hotel,1,77,2015,August,209.2,4,2,PRT,1255.1999999999998
Resort Hotel,1,175,2016,August,160.0,4,1,PRT,800.0
Resort Hotel,1,3,2015,July,107.6,2,0,PRT,215.2
Resort Hotel,1,162,2016,August,160.0,6,2,PRT,1280.0
Resort Hotel,1,55,2016,July,179.0,3,0,PRT,537.0
Resort Hotel,1,145,2015,September,129.0,4,2,PRT,774.0
Resort Hotel,1,59,2016,October,79.0,3,0,DEU,237.0
Resort Hotel,1,70,2017,February,58.0,4,0,PRT,232.0
Resort Hotel,1,143,2017,May,103.75,4,0,DEU,415.0
Resort Hotel,1,234,2015,August,135.6,4,2,PRT,813.5999999999999
Resort Hotel,1,93,2017,May,147.0,3,0,FRA,441.0
Resort Hotel,1,7,2016,April,19.0,2,1,PRT,57.0
Resort Hotel,1,289,2017,July,172.8,4,0,AUS,691.2
Resort Hotel,1,3,2016,February,39.0,0,1,PRT,39.0
Resort Hotel,1,270,2017,March,55.8,2,2,PRT,223.2
Resort Hotel,1,43,2017,February,48.0,2,0,ESP,96.0
Resort Hotel,1,27,2017,August,215.71,5,2,GBR,1509.97
Resort Hotel,1,35,2017,July,175.0,2,0,PRT,350.0
Resort Hotel,1,251,2017,June,108.9,6,3,DEU,980.1
Resort Hotel,1,39,2017,March,105.0,5,2,POL,735.0
Resort Hotel,1,21,2016,June,129.0,5,2,PRT,903.0
Resort Hotel,1,2,2017,June,140.0,1,0,ARE,140.0
Resort Hotel,1,210,2017,April,84.21,5,2,DNK,589.4699999999999
Resort Hotel,1,158,2017,July,175.0,3,1,ESP,700.0
Resort Hotel,1,0,2015,August,172.0,1,0,PRT,172.0
Resort Hotel,1,28,2016,November,42.0,0,1,NLD,42.0
Resort Hotel,1,136,2017,May,115.0,0,2,PRT,230.0
Resort Hotel,1,113,2015,July,123.0,4,0,PRT,492.0
Resort Hotel,1,18,2016,March,48.0,1,0,PRT,48.0
Resort Hotel,1,84,2015,August,134.0,5,2,PRT,938.0
Resort Hotel,1,99,2016,November,55.8,1,2,GBR,167.39999999999998
Resort Hotel,1,54,2017,May,165.0,3,0,GBR,495.0
Resort Hotel,1,7,2017,May,120.0,3,0,CN,360.0
Resort Hotel,1,12,2016,February,48.0,1,0,PRT,48.0
Resort Hotel,1,77,2017,August,163.0,5,2,PRT,1141.0
Resort Hotel,1,128,2016,June,115.75,5,3,PRT,926.0
Resort Hotel,1,0,2017,February,35.0,0,1,PRT,35.0
Resort Hotel,1,180,2017,April,160.0,3,0,ESP,480.0
Resort Hotel,1,40,2016,June,116.1,4,1,PRT,580.5
Resort Hotel,1,178,2016,August,209.5,4,2,PRT,1257.0
Resort Hotel,1,153,2016,October,45.86,5,2,GBR,321.02
Resort Hotel,1,24,2017,August,202.0,1,0,PRT,202.0
Resort Hotel,1,218,2015,August,134.0,2,2,PRT,536.0
Resort Hotel,1,184,2017,April,54.0,0,1,PRT,54.0
Resort Hotel,1,117,2015,August,186.0,5,0,PRT,930.0
Resort Hotel,1,185,2017,August,200.0,5,2,ESP,1400.0
Resort Hotel,1,171,2016,April,85.0,1,1,PRT,170.0
Resort Hotel,1,23,2017,February,42.0,1,0,PRT,42.0
Resort Hotel,1,29,2017,July,168.75,4,0,PRT,675.0
Resort Hotel,1,119,2017,June,148.0,3,2,GBR,740.0
Resort Hotel,1,14,2016,October,0.0,3,0,FIN,0.0
Resort Hotel,1,73,2016,August,211.0,2,2,ESP,844.0
Resort Hotel,1,161,2016,September,102.33,3,0,CN,306.99
Resort Hotel,1,121,2017,April,83.25,4,0,GBR,333.0
Resort Hotel,1,85,2015,September,111.0,4,0,PRT,444.0
Resort Hotel,1,40,2016,May,0.0,2,0,PRT,0.0
Resort Hotel,1,12,2015,September,110.75,2,2,PRT,443.0
Resort Hotel,1,52,2016,April,120.0,3,1,PRT,480.0
Resort Hotel,1,0,2016,March,40.0,1,0,PRT,40.0
Resort Hotel,1,97,2017,June,56.7,2,2,PRT,226.8
Resort Hotel,1,157,2015,August,187.0,5,2,PRT,1309.0
Resort Hotel,1,24,2016,July,171.0,2,0,USA,342.0
Resort Hotel,1,54,2015,July,95.02,4,2,PRT,570.12
Resort Hotel,1,5,2017,January,48.0,1,0,ESP,48.0
Resort Hotel,1,25,2017,June,76.0,6,4,PRT,760.0
Resort Hotel,1,17,2016,October,63.0,0,1,PRT,63.0
Resort Hotel,1,27,2017,May,69.0,1,0,PRT,69.0
Resort Hotel,1,296,2017,April,81.0,1,2,PRT,243.0
Resort Hotel,1,253,2017,August,153.75,4,2,ESP,922.5
Resort Hotel,1,15,2016,April,65.0,2,1,ESP,195.0
Resort Hotel,1,139,2016,November,46.8,5,2,GBR,327.6
Resort Hotel,1,208,2017,April,94.8,2,1,GBR,284.4
